# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2335950
# River:                 INDUS RIVER
# Station:               KOTRI
# Country:               PK
# Latitude (DD):       25.37
# Longitude (DD):      68.37
# Catchment area (km²):      832418.0
# Altitude (m ASL):        13.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936 - 1979
# No. of years:          44
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 519
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1966-09-01;--:--;   -999.000;   -999.000;   0
1966-10-01;--:--;   -999.000;   -999.000;   0
1966-11-01;--:--;   -999.000;   -999.000;   0
1966-12-01;--:--;   -999.000;   -999.000;   0
1967-01-01;--:--;    197.000;   -999.000;   0
1967-02-01;--:--;     53.800;   -999.000;   0
1967-03-01;--:--;     36.800;   -999.000;   0
1967-04-01;--:--;   1130.000;   -999.000;   0
1967-05-01;--:--;   1340.000;   -999.000;   0
1967-06-01;--:--;   2860.000;   -999.000;   0
1967-07-01;--:--;   7860.000;   -999.000;   0
1967-08-01;--:--;  13600.000;   -999.000;   0
1967-09-01;--:--;   5140.000;   -999.000;   0
1967-10-01;--:--;    923.000;   -999.000;   0
1967-11-01;--:--;    293.000;   -999.000;   0
1967-12-01;--:--;    187.000;   -999.000;   0
1968-01-01;--:--;   1150.000;   -999.000;   0
1968-02-01;--:--;    361.000;   -999.000;   0
1968-03-01;--:--;    462.000;   -999.000;   0
1968-04-01;--:--;    822.000;   -999.000;   0
1968-05-01;--:--;   1040.000;   -999.000;   0
1968-06-01;--:--;   3260.000;   -999.000;   0
1968-07-01;--:--;   7710.000;   -999.000;   0
1968-08-01;--:--;   9750.000;   -999.000;   0
1968-09-01;--:--;   3390.000;   -999.000;   0
1968-10-01;--:--;    609.000;   -999.000;   0
1968-11-01;--:--;    127.000;   -999.000;   0
1968-12-01;--:--;    139.000;   -999.000;   0
1969-01-01;--:--;    262.000;   -999.000;   0
1969-02-01;--:--;     65.100;   -999.000;   0
1969-03-01;--:--;     36.800;   -999.000;   0
1969-04-01;--:--;    542.000;   -999.000;   0
1969-05-01;--:--;    564.000;   -999.000;   0
1969-06-01;--:--;   2730.000;   -999.000;   0
1969-07-01;--:--;   5350.000;   -999.000;   0
1969-08-01;--:--;   9750.000;   -999.000;   0
1969-09-01;--:--;   4040.000;   -999.000;   0
1969-10-01;--:--;    391.000;   -999.000;   0
1969-11-01;--:--;    247.000;   -999.000;   0
1969-12-01;--:--;    178.000;   -999.000;   0
1970-01-01;--:--;    263.000;   -999.000;   0
1970-02-01;--:--;     55.700;   -999.000;   0
1970-03-01;--:--;     48.900;   -999.000;   0
1970-04-01;--:--;     53.800;   -999.000;   0
1970-05-01;--:--;    218.000;   -999.000;   0
1970-06-01;--:--;   1850.000;   -999.000;   0
1970-07-01;--:--;   2760.000;   -999.000;   0
1970-08-01;--:--;   3810.000;   -999.000;   0
1970-09-01;--:--;   5600.000;   -999.000;   0
